ID	label	text
s24:21f86d0b8d7ff4fbb5f220e65af012b1	not-obscene	viisumi viroon???  sattuuko kukaan tietämään tarvitseeko suomalaisen oleskeluluvan omaavan algerian kansalainen viisumia mennäkseen lomalle viroon? tarkoituksena olisi viettää muutma yö tallinnassa ja viron suurlähetystön sivuilla kyseisen maan kansalaisilta vaaditaan viisumia, mutta jos henkilöllä on jo suomessa oleskelulupa niin tarvitseeko viisumia????
s24:1cd3e345d5e017b9d666f8548e04a2d9	obscene	huono provo!  En ole sairaanhoitaja, minua ei teidän asiat paiskaa piirun vertaa. Tuo nyt oli huono provo.. Varmasti joku kyrpiintynyt TA:n edustaja purkamassa paineita? :)  Kokeillaan: Kerro tarkemmin! Anna nimiä! Mitäs sitä turhaan täälä olet anonyyminä, vedä lehteen koko juttu! Soita hesariin!  Ainiin.. et voi.. koska juttusi on keksitty..
s24:766a65196118f3d2a05d33866f36ddac	obscene	Outokummun kaupungin yt-neuvottelut  Taas mennään perse edellä puuhun että rytinä käy. Onko meillä varaa lomautuksiin tilanteessa jossa suorittavan portaan työpanos on elintärkeää.. Terveydenhuolto toimii nyt jo natisemalla liitoksistaan, potilasturvallisuus kärsii jo nyt hoitajapulasta saati sitten kun potkitaan väkeä lomille. Hallinnossa on tarpeetonta väkeä ja säästöt näin ollen suurempia mutta heitä ei uskalleta potkia pihalle, mieluummin syötetään vaikka selälleen... Odotamme mielenkiinnolla milloin Juko tai muu taho haastaa tapahtuvista rikkeistä oikeuteen ja säästöt valuvat hiekkaan.. xxxxxxxxxx "Neuvotteluja käytiin huhtikuussa kahden viikon ajan.  Yt-neuvottelujen lopputuloksena Outokummun kaupunki lomauttaa enintään 21 henkilöä kuluvan vuoden aikana. Lomautettavista viisi työskentelee hallintopalveluissa ja 16 hyvinvointipalveluissa. Lomautukset kestävät enintään 90 päivää.  Lisäksi työsopimuslain mukainen työn keskeytys voidaan tehdä enintään yhdeksälle henkilölle, ja viidelle se on jo tehty.  Kaupunginhallituksen esityslistan mukaan työntekijäjärjestöjen luottamushenkilöt katsovat ”työnantajan päättäneen lomautuksista yksipuolisesti”. Jukon luottamushenkilö ei kirjauksen mukaan hyväksy toimia, koska hänen mielestään neuvotteluissa ei ole toimittu riittävästi yt-lain hengen mukaisesti." (Karjalainen 23.4.2020 )
s24:d93cac4e432df2c13a24d553a6647f81	obscene	istuin vieressäsi  tietokoneluokassa.  olen oppinut vähättelemään tätä tunnetta, pidän sitä salaisena psykoosina. töissä, bussissa, kirjastossa, kaupassa, baarissa kuljen kuin juuri voittanut toipilas. pärjään, se riittää: keskustelen sen kanssa, sanon että älä jaksa, nämä asiat ympärilläni ovat ihan tarpeeksi paljon kaikkea. ja ne ovat.  sitten kaikki alkaa alusta. tulen luokkaan ja muistan jotain lamaannuttavaa: oletkin olemassa. inkarnaatio. kävelen, katson, mutta näyttelen. näyttelen ajatuksiini kadonnutta, sellaista jonka pakkomielteet ovat muualla. mutta eivät vittu ole.  en tee elettäkään. luen joitain sivuja, mitään ei tartu päähän, mutta jatkan. en ole vapaa. ja jos on jokin suurempi pakkomielle kuin sinä, niin se on vapaus. siksi voin lohduttautua sillä, että tiedän miten tämä menisi, vaikka kaikki toiveet toteutuisivatkin. ottaisin sinua kiinni leuasta ja se olisi juuri mitä haluat. kymmeniä viikonloppuja, punkkua, muutamia litroja jäätelöä, ikea. vielä pari juttua, jotka on koettava, sitten kyllästyn.  lähdet pois, minä viisi minuuttia myöhemmin. menen kirjastoon, en saa rauhaa. seuraavana päivänä kaupassa tulee taas tämä välähdys. keskustelen sen kanssa, sanon että älä jaksa, nämä asiat ympärilläni ovat ihan tarpeeksi paljon kaikkea. ja ne ovat.
s24:e0497fa80dc215cea912df5a9787ff6b	not-obscene	mahdollisuudet saada vaiika hiv. Toivon et miehes ei sitä saa, se et sinä saat niin se olisi ihan oikein sulle. Jos tartutat sukupuolitaudin miehees olet tosi sika. Kaikki sun kaltaisesi pettäjät ovat rottia, mitkä pitäisi myrkyttää pois päiviltä.
s24:da6039c388a260d1df90a58cf58e4bc5	obscene	valitettavasti on. Oppirahoja kukin on tavalla tai toisella joutunut makselemaan kaikki ei vaan sitä tunnusta tai tunnista.  Avokauppaa autoliikkeet vaan harvemmin harrastavat.Eli pidä tämä nyt hetken ja jos tulee mukavampi jostakin vastaan niin perutaan kauppa näiltä osin.(Toki peruvat mutta se maksaa ne omat prosentit sitten).  Itse jos olen ostanut jotakin vähänkin arvokkaampaa niin olen yrittänyt lopettaa mainoksien seuraamisen, koska yleensä mun zäkällä hankkimani vaikka pesukone maksaa parin kuukauden päästä 50% vähemmän TARJOUKSESSA!  Noo ei hätiämitiä. Se mikä ei tapa niin se vahvistaa. Ja kun rahalla selviää niin aina parempi.(Vituttaa aikansa mutta ei varmaankaan ole ylitsepääsemättömissä). Taas yhtä elämänviisautta fiksumpana kohti uusia seikkailuja ja valloituksia!
s24:b10cca2481580673d4688896b93025a9	not-obscene	Onko ihmisillä noin paha olo? Onko oma elämä noin kamalaa, että pitää purkaa omaa pahaa oloa haukkumalla muita? Tekeekö se teistä parempia? Saatteko paremman olon? Sitten vielä päivitellään, kun joku ampuu jossain jonkun.. Olemalla itse hyvä ja kannustamalla muita viedään tätä maata eteenpäin. Olisi mielenkiintoista kuulla ammattilaisen mielipide siitä, et millainen on henkinen tila ihmisellä, joka kokee tarvetta nimitellä toisia. Itse en henk.koht. sellaista halua tehdä, se vie omankin mielen alaspäin.
s24:3fd83150a0ddd6a3df190cf5d6282a17	obscene	14cm ns tuppikulli esinahka tulee reilusti terskan päälle.
s24:73c5cbf641a6ab7bc018ba95756f332d	obscene	voi vittu sentään,nuo kaikki minuuttitaksaiset ovat täyttä ihmisten kusetusta.Ainoa millä on vihjeissä järkeä on vetoguru ja sen ei tarvikaan rahastaa soittajilta saatanallisia minuuttimaksuja,vaan niillä on kiinteä ja halpa kertamaksu.Kyllähän tuon nyt tajuaa tyhmempikin !
s24:24f5114a4317790333b4d322845fc586	not-obscene	Venäläiset eivät ole koskaan kokeneet demokratiaa, eikä sananvapautta. Eläneet aina täysin korruptioituneessa maassa. Jne ... Presidentti aivopesee parhaansa mukaan kansaansa ja luo länsivihaa, vaikka oikeasti tätä ei ole. Tarkoitus on lujittaa pallia.
s24:4a37d589c11737fbdd4433890e905ac4	not-obscene	sä oot pelle xät
s24:1226c61b4b4ab99c8438a5ecd3eeeb0c	not-obscene	Eivät ole bulgaareja vaan mustalaisia. Miksi sinä valehtelet ja laitat joidenkin pakistanilaisperäisten etnojen teot eurooppalaisten syyksi? Oletko suvaitsevainen vai vain tyhmä?
s24:2e020bf3d81aad8cf2c5af7a82567d07	not-obscene	...taas poikkeuksellisen tyhmä hörhönist1 matkii muita, kun sen aivokapasiteetti ei riitä oman viestin kirjoittamiseen.
s24:94cb29ca1a204dc9e2769c8023a7a5ea	not-obscene	Jäikö sadistilta Capslock päälle.Taitaa olla aika tuhoisaa aivoille tuo lihan mussutus :D .Painu vaan pum pum metsälle isoa poikaa leikkimään.
s24:42c9c7373e4ec21e00c38e9dff44be95	obscene	Ihan vain mielenkiinnosta kysyn: Mikä fetissi paskaan tänne kirjoittelijoilla on? Ei voi olla kommenttiakaan ilman, että mainitsee tai viittaa paskaan jollain tavalla? Ei millään pahalla, mutta rupeaa huolestuttamaan teidän mielenterveys.
s24:602a9b4c4236351572bc6fb20f35eb4d	not-obscene	Uimataidoton on vedessä aika avuton, mutta uimataitoinen on vahvoilla.
s24:ecf749bf4ee63cdbc77ff66251d4b9be	obscene	No kyllä sulla sitten on vaikeaa!  Puu on hyvä pintakäsitellä jollain aineella ihan vain kosteuden ja lian imeytymisen vähentämiseksi - samalla sävyttäen saa värjäymät ja sinistymiset piiloon.  70-luvun mänty oli solukoltaan tiivimpää kuin nykyiset tehokasvatetut hötöpuut, joten pintakäsittely ei ole aina tarpeen - varsinkaan kun saunan lämpö on tiivistänyt pintasolukkoa entisestään.  Sauna ja varsinkin pesutila on hyvä kuivata ja tuulettaa käytön jälkeen - muuten tilat jäävät kosteiksi ja nimenomaan homeen kasvulle suotuisiksi.  Ja jos osaat kuuklettaa ihan ite niin mitä vittua edes täällä kyselet!
s24:a8a74f7539dc21fd148d94bffc63410b	not-obscene	mielestäni se on se joka ulos pyytää, se maksaa.. tai vuorotellen! liian vanhanaikaista jos mies maksaa kaiken.. minusta antaisi naisesta tosi huonon kuvan..
s24:044044ab2b949f411b87ced2482361f9	not-obscene	Teksteistä päätellen niitä sossulaisia ovat nämä mamujen nuolijat. Mitä teiltä vatipäiltä on muuta irronnut kuin "homo"? Maahanmuuton kritisoijat sitävastoin esittävät asiallisia kysymyksiä (joihin sossupummeilla ei tosin tunnu olevan vastauksia) ja keskustelevat muutenkin fiksusti. Ulosanti kertoo ihmisestä varsin paljon.
s24:b0a19d3e7baded9ec641faaf3bd0077a	not-obscene	Toimintaleffoista puheen ollen, katselepa Michael Bay/Ryan Reynolds -leffa "6 underground" netflix.com/se-en/title/81001887  ja laske montako leikkausta siinä on minuutissa..  Ja 1917:ään palatakseni, brittien BAFTA-palkinnot menivät pääasiassa sille, eikä tuossa ole edes briteille kovin paljoa kotiinpäin vetämistä, koska Oscareista veikkaisin sille jopa 6-7 palkintoa, pääasiassa kuitenkin teknisistä ansioista. Aiemmin puhuin Gallipolista, mutta uudelleen mietittynä se on Birdman-The Revenant-Dunkirk -kombinaatio ja näillehän muutama Oscari napsahti.  Elokuvana 1917 ei kuitenkaan ehkä kestä kovin montaa uusintakatselua, koska intensiivisyydenkin voi kokea vain kerran ja sitten aletaankin ennemmin tosiaan etsiä niitä kohtia, joissa leikkauksia on tehty ja elokuva muuttuu pelkän teknisen toteutuksen arvottamiseksi sen yhden, erittäin selkeän filmin katkeamiskohtauksen lisäksi.  📼
s24:582f47670c90c25d36cb25094dbd9a5c	not-obscene	Hiertää!  noniin moro. elikkäs kun alan urheilemaan tai liikkumaan niin minua joskus rupee hiertämään haaroista elikkäs tosta kiveksien läheltä. Siihen tulee pahimmillaan palovamma aina. miten voin välttää tätä. olen aika varma että vika ei ole boxereissani ja jos joku luulee että on niin minkälaiset boxerit tai alushousut olisivat sitten parhaat? kiitos vastauksista etukäteen jos joku jaksaa auttaa (ainiin en ole ihan varma kuuluuko tämä aihe tänne, mutta en keksinyt parempaakaan paikkaa)
s24:0a924b873ce2b1dbc3f30f2679c6cc7b	not-obscene	se, että näin ei voi vertailla hintoja. Keittiö netin on hyvä laittaa hinnat näkyviin, koska se on halvimmasta päästä. Esim. välitila valaisin maksaa keittiö netissä 21€ Domuksessa sama malli on 34€
s24:73cb19b4afa2037a19ae4a2e73c87255	not-obscene	tietää mikä on RETARD, no minäpä kerron  Retardi on : jos ei ymmärrä jotn asiaa tai on muuten vaa hömppä nii on retardi.  "retarded"  tai  Typerästi käyttäytyvä tai ns. vammaileva ihminen. Tulee englanninkielen sanasta "retard" tai "retarded", jotka tarjoittavat vammaista. Loukkaavaa käyttää oikeasti vammaisesta ihmisestä.  "Vitsi mä oon retardi, ei mun näin pitäny tehä!"
s24:879509a4c5f3e250b0d1190cfcd9081e	not-obscene	opetelkaa kakarat sanomaan asiat silmätysten ni pääsee vetelemään huiviin.
s24:7f2dc529c8fd1f53c63acbb236d09335	not-obscene	homo hanskat  Opettele sanomaan yhdyssama - HOMO!!!
s24:c2f3f8e68bc72dfb4bda96a92bf2d48a	obscene	Mul on käsitys et kovikset on kylmiä, joille muut ihmiset ja säännöt on yks paskan hailee.en tiiä ajattelenko väärin, mut must melkeen narsisti = kovis?
s24:bbf95ca0b2aa30ef79f10f8aa0e61429	obscene	Miten niin epätoivoinen? Etkö koskaan puhu paskaa vieraiden ihmisten kanssa vaikka ravintolaillan aikana? Miksi et siis jonkun palstalaisen kanssa? Ai niin, olitkin nainen. Parin sanan vaihtaminen At-miehen kanssa on aivan mahdoton ajatuskin.
s24:c7a7ac6752a37c12b0359aedc8e6d9f4	not-obscene	No tuosta johtuen pikemminkin en juuri mihinkään enää usko.. Koska noin puolet tuosta ajasta uskoin että saisin hänet takaisin - enkä saa! Pakko yrittää mennä eteenpäin ja yrittää uskoa siihen että seuraavan kerran kun sellainen tulee vastaan niin en sitä enää munaa..! Tiedä häntä.. Aika näyttää..
s24:845d3fd741baea85acab30866bc06899	obscene	Vetävät lonkkaa.Niitä on hyysätty jo tarpeeksi.Jokainen tehkööt ruokansa eteen. Suomi tarvitsee maahanmuuttajia puolustaan maata, koska omista velliperseistä ei siihen ole.
s24:c67c55cf119d4a5970279b47a617fb1b	not-obscene	http://keskustelu.su/REDACTED/000038152601  Hahaa! Ei mennyt kauaa, kun ensimmäinen kunnon muuli ilmaantui uhoamaan!
s24:af738b9d689c8a8bea4cd06a5cb73da4	obscene	meille Kaloille:Parempi tuhlata välillä energiaansa oman itsensä hemmottelemiseen:)  Vanha sananlasku sanoo:"Kun teet paljon hyvää toisille,saat itse paskan palkaksesi".
s24:bd6e63120c77f89fe17abcbd8bc20b2d	not-obscene	Kiva kun laitoit kuvas nettiin, nyt kaikki tietää että sä oot pervo, ei tartte arvailla...
s24:97140bb566757ccc3ac541a19f1dc6dd	obscene	Hörhöö hommaa  Mua ei naisen säärikarvat paljo pitele eikä tussua saa ajella paljaaks!  Kivaa kielellä etsiä mitä puutarhasta löytyykään!  Siis h i t a a s t i, yleensä oon löytäny namia.  Posliinihöpinät on bisnestä ja säärikarvat.  Pääasia ettei oon kauhee lihaskasa millä kasvaa viikset!
s24:3dbc66574663ec4806f637e23572b902	obscene	Myönnä pois että sinua Pekka pelottaa. Mitä enemmän turakainen ufojen suhteen niin sitä enemmän on pelko omassa perseessä.
s24:f1ab48cfb054f624ca1753109f706fa8	obscene	Helvetti vie ku täällä keskenkasvuusta porukkaa!!!!!!!!
s24:8133ce86d7de176c39ef32ad5b27d8c8	not-obscene	Kirjailu  Hei!  Tyhmä kysyy: miten kirjaillaan kaunokirjoitusta esim. tyynyliinoihin,ei kai ainoastaan käsin?!
s24:d01ebbcebb5f725b774b65bcc3919f81	obscene	Mä oon yksinhuoltaja is'ä ku tenavan äiti oli niin helvetin huono ja kovaa dokaa mä sain huoltajuuden ke todettiin mun olevan eduksi lapselleni ja dokaan ehkä kohtuullisesti,tosin nyt oon aika tinnerissä ja tenava se leikkii tos vieres mun tyhjillä lesteilläni ja tenavani tai likemminkin termiitti on tyttö 4v. ja ihan kiva kaveri mulle ,mä koitan opettaa sille hyviä tapoja ettei tulis äityiinsä. naapurit ei oikee tykkää mun lapsestani ku se meni tos toissaaamuna niin hyppimään niitten kukkapensaisiin ja toki tallo kaikki kukat ihan vituralleen ,mut en mä sitä käskeny ,mut mä tein tenavana ihan samanlaisii juttuja et kait se on jo vähän isäänsä tullu.tarttis koht lähtee lapsenkans kauppaan ku mul alkaa kalja loppuu ja saan samalla ostettuu lapselleni karamellipussin ja vien samalla noi tyhjät lestit ja tölkit mitä on kertyny ku mä laitan aina ne rahat lapseni säästöpossuun ,laskin et nyt tosta lesti ja tölkimääräst mitä on tyhjii niin lapseni saa säästöpossuun noin 78 euroo,tänään me syödään kuhan jaksen tehä rukaa niin Pirkan hernekeittoo aattelin lämmittää,perkelwe maito on päässy happanee mut se uppoo mun lapseen ku sanon et se on nyt tälläkertaa isä ostanu PIIMÄÄ ja yleensä jos meil ei oo ruokaa ja lapseni valittaa et saisko isi nytr ruokaa niin mä vetäsen verhot ikkunoitten eteen ja sanon sille et nyt on YÖ eikä kukaan YÖLLÄ syäö ja sit venttaan et mist saisin lapselle jotain sapuskaa
s24:099e96e37ecfdac7c3430ce4ef0d47cf	not-obscene	Homo on jokainen vanki.
s24:8bc3d91bbc184f67f6c5fcec8ee9d5dd	not-obscene	Risikko on sadistinen narsisti-psykotaatti, pahuus henkii jo pelkästä habituksesta. Tappaisi köyhät jollei sitä olisi säädetty laissa rikokseksi.
s24:cca336027c26bb466d2ecf20acb7eaff	not-obscene	Joku maaninen femu täällä näämmäs jaksaa jauhaa aiheesta..
s24:125ce5fae1c0580368a2351eb83c62e6	obscene	Onko tämä nyt sitten nurin? Nytkö koitti se päivä jolloin tämä paska loppu? T:roiskis
s24:78ff8704ecdff5b491db9878fe7de68a	not-obscene	Löytyy esimerkiksi tämmöinen:  http://fi.wikipedia.org/wiki/Dreambox  Siihen voi valita 2 mieleistään viritintä (maaverkko/kaapeli/satellitti).  Ja valmistajan kotisivut: http://www.dream-multimedia-tv.de/  Ja hinnasta päätellen ei ole mikään köyhän laite. Eikä myöskään sovi aloittelijoille, jolla ei ole kokemusta Linuxista. Tietty tuo ominaisuus, että sen voi ajastaa netin kautta olisi aika näppärä.  PS: Helpompi ja halvempi ratkaisu olisi, että ostat kaksi boxia.
s24:4d94a4150602e824656b8e5c6c94a628	not-obscene	Nef.fe on typerä.
s24:5574cdd714a1a1475080bdf002ecbeae	obscene	No toivottavasti Mestari voittaa niin todistuu väitteeni kaltaisillesi kusipäillekin.
s24:848eb5e8b0173c1ff262b6459a63a285	not-obscene	Mielipiteitä on joka lähtöön. Kiitos teille jotka yritätte tukea ja kirjoitatte rakentavia juttuja. Tiedän että luottamus on asia joka on hyvin vaikea saada takaisin, mutta en usko että se on mahdotonta. Olen itsekkin saanut luottamuksen takaisin pitkäaikaiseen ystävääni joka kerran petti minut. Löysin vikaa myös itsestäni ja annoin anteeksi, vaikka helppoa se ei ollut. Jokatapauksessa lähden vaikka vuoden pituiseen pariterapiaan, jotta kumppanini voisi saada mielenrauhan asian suhteen. En halua että hän kärsii. Ja kun todellakin tämä on ainut asia joka suhdettamme hiertää. Ja kaiken tämän tuskan jälkeen mitä olemme joutuneet käymään läpi, voin sanoa etten petä uudestaan. Tai jos petän, niin silloin olen jo täysin seonnut tai muuttunut joksikin muuksi ihmiseksi. Ja nyt olen täysin uskollinen, enkä ole antanut aihetta mustasukkaisuuteen vaikka kumppanini sitä tietenkin on. Ja ymmärrän sen täysin.
s24:61a6bf4fbbaaa166c19db9133a5ea529	obscene	Anoppi kiihottaa  Suhteessa olevat miehet hoi!  Oletteko katselleet omaa anoppia sillä silmällä? Huomasin tänään taas, että oma anoppi on aika puoleensavetävä. Ikäisekseen tosi hyvin säilynyt, isot tissit ja muutenkin mukava. Housuuni meinasin laueta, kun lyhyen hameen alta vähän vilahti se joku...
s24:11101e0a8f46ffd6604ad51d1651ea23	not-obscene	Voi ei. tulipa mieleen oma tilanteeni 25-vuotta sitten. Ymmärrän aloittajaa ja huomaan kuinka iso ja huolestuttava asia tämä teille on ja hyvä kun rohkenet kirjoittaa tänne. Minulle sanottiin aikanaan, että lapseni on liikaa kiinni äidissään ja kyllä minullekkin nimitys löytyi.  Lapseni oli 11kk:n ikäinen, herraisä sentään tottakai hän oudoksui kaikkea ja itki sydäntäsärkevästi. Surin vuosia miksi vein niin pienen vieraille, mutta töihin oli mentävä. Onneksi isovanhemmat tukivat ja tein lyhennettyä työpäivää. Ihmettelen vanhempia jotka tunkevat lapsensa muiden hoitoon ja ovat itse kotona.  Voimia ja tsemppiä pidä puolesi. Kuka sinun ja lapsesi puolia pitää jos et sinä.
s24:5d4a10c3e2c7be7a5905971d77e50741	not-obscene	etkä kirjoitustaitoinen. Olet ehkä hieman tyhmä.
s24:a8a0459e0d11bff78f272e470934ca19	not-obscene	onko joku lyönyt turpaan komukka paavoa kun on tosi inhottavan näköinen turpa? http://www.mtv3.fi/u/REDACTED/a-perusasiat  en ihmettelisi vaikka joku olis mojauttanut.
s24:91f5e9b5e66073aaa4a5f02c0daa1637	obscene	Parasta evakuoija koko tila persujen jäljiltä. Varmasti saastunut sen kokouksen jälkeen. DDT ja Sdp puhdistusaineilla desivivoitava! Elokuvia ei voi enää katsoa ennen puhdistuksia. Natsien perseet tarkastettava kokouksen jälken. Saivaria kantavat.
s24:84fa9e814718cb76c163c2f44b1d2c25	obscene	joo ja sä varmaan tiiät rapista jotain.....et vittu varmaan paskaakaan.toi pikkug on villitys....kun kaikki tytöt kuunelee sitä ku "se o nii söpö(hihihi)".
s24:cf5448a53657b068125868628c6116ef	not-obscene	Ihan jees tuo 1 viesti paitsi eihän siellä mitään "aisurin vaimoja" ole. Ei kertakaikkiaan ole naisia ylipäätään. Kerran olen tavannut parin, jossa mies oli sikakännissä ja nainen, ihan jees, nuoletti muilla kun känninen mies ei jaksanut. Siis tasan kerran ehkä noin 5 - 6 VUODEN aikana!
s24:0e971f27b7b27a98d178a5ff071303de	not-obscene	sinä itse olet h u o r a joka salli äijälle laittomat puuhat, heheehee varmaan ihan hauskaa, hehehhee sai pitää törkyturvan
s24:fb09f3474dad25f60f6b6204d546c280	not-obscene	On akka (räsäskä alias räkäskä) onnistunut pääsemään idiotismin eturintamaan.
s24:42927bbf4fe0158994bfb12653e18bc1	not-obscene	Kyllä se on idiootti JH, joka voipi haistella, aivan mitä haluaa. Kun ei järkeä ole, sitä vaan ei ole - eikä edes käytöstapoja, saati sitten kykyä peitellä typeryyttään - joutaapi mennä.
s24:c1f05471cfbc7854f134a80b1af41e22	not-obscene	Nainen on käärme! myös yksinkertainen ja tyhmä!
s24:a1a5a3197251c84755f7403038c4d050	obscene	joku v..tun skeittari  Tos viime viikolla yks jätkä tuli kahvilaan ja meni pöytään tilaamatta mitään. sit se oksensi pöytään ja lähti sit vaan ulos.. Jätkähän on täys skeittari. Ei mitään tapoja. Niistää tuollaista skeittaria pitäisi.
s24:dfbb2723ef99de54a67e966620d027e4	not-obscene	Suvakin olkiukko: Maahanmuuttokriittinen = peräkammarin poika. No, kukin tulee autuaaksi omasta uskostaan. On myös lukuisia tapauksia jossa suvakki on kääntynyt rasistiksi kun on tavannut ulkomaalaisia ei-eurooppalaisia.
s24:9da02f798f467518f88d7acb2980891e	obscene	Minä olen oikea pyh. Oikea pyhien pyh. Siis pyh pyh pyh. Jokainen ajatuksen on aitoa pyhiä, kuten koko kirkkomme joka on suurin pyh! Muut ovat paskaisia hurajuoppoja ja muiden jutut ovat paskapuhetta! Jos olet muka jokin pyh! niin rekisteröi nimimerkki mutta et voi koska minä olen oikea pyh!.
s24:140e7b91a932fdfae835879a6ffcb6a0	not-obscene	Montako maitotyttöä lie Suomessa? Tai palstalla? Kyllä maijot nyt kaatuilee. Joillain on jopa hinkit huurteessa. Taidan todeta tähän kuten Lemmy: minen oo koskaan maitua juonu, enkä juo! ;)
s24:a24c9afe3796d5618734361112de3538	obscene	ilmaisin ei saa kuin rupia perseeseen ja nekin pitää itse raapia.  menkää töihin että saatte louvoo niin ei tavi jatkuvasti valittaa.
s24:e0de0b0aaa725e42cec40dbe6d3c1476	obscene	tere vaan keskisuomesta heh, muutin männä vuonna Lieksasta tänne vilikkaaseen sahateollissuus kyllään ja seuroon politiikkoo tuossa nelostiellä ja mutehhii heh  se tuo temari vissiin iänestää puhheenjohtajasta ja niihän se oikkeissa demokraattisissa puoluveissa käyp jotta valta suattaa vaihtuu toista se on semmosissa heittopuoluvveissa jotka suattaat suaha hirveen kannatuksen yhessä kahessa vualissa ja tulloot perssiilleen ja ehtiit sitten paikkoo oikkeissa puoluvveissa jos ilikiivät ja sitten niihen johtajille järjestettään semmonen eläkevrka  oiskohan se ollu SMP vai mikä liennöö ollu jolle näin kävi heh  ja sitten raunioille ja no se onni er tarina heh
s24:3a75dd35064ad95f3959bf354841bb99	not-obscene	Lopettakaa se kaljan kittaaminen, se turvottaa.
s24:ea16793c77a0e541a207514df4756ba4	obscene	Ettekö te nyt saatana osaa edes taivuttaa sanoja oikein, mikä vitun linuxset... kielioppi kehiin ja todistamaan jos on sitä mieltä että noin taipuisi... eikö kalskahda edes korvaan?
s24:d8f16f8193cdc9883cc8750381ce86c3	obscene	Jos tavallinen 162-170 cm , 53-65 kg nainen saa 20 punnerrusta niin se on jo ihme. Jos minä vedän 35 punnerrusta 80 kiloisena niin olen aika pask.assa kunnossa varmaan.
s24:e8a99ea43c264a7f6254c2fbd8fda53a	obscene	Joo ei toi Crudon toiminta oo hitto vieköön enää normaalia. Lähetellä nyt jumalauta jotain homosteluvideoita kalaruoka-aiheisella palstalle? Ei se terve ole.
s24:e38e85ce45aaab02b76a14b4f8ad7d90	obscene	Ajokiellon pituuteen lasketaan mukaan myös poliisin tienpäällä määräämä väliaikainen ajokielto (käytännös 1kk). Eli jos ajokiellon maksimi on 6kk ja olet ollut käräjöintiin saakka ajokiellossa, niin sinulle voidaan langettaa "enintään" 5kk lisää. Huomioitavaa on myös se, että yli 6kk:n ajokiellon jälkeen joudut kuljettajantutkintoon saadaksesi kortin takaisin poliisilta.  Ajoin tutkaan niin, että meni törkeän vaarantamisen puolelle tos puolivälin paikkeilla kuluvaa kuuta. Vituttaa kans aika rankasti ja kaduin tekoani jo sillä hetkellä, ku siniset valot punaisen kera syttyivät maijan katolla. Kadun edelleen!  On totta, että käräjillä todennäköisesti annetaan lisää ajokieltoa. Kiellon pituus riippuu tapauksesta ja miten törkeäksi se luokitellaan poliisin ja syyttäjän toimesta.  Yritä hankkia työnantajan todistus siitä, että oman auton käyttö työmatkoilla on välttämätöntä, saattaa auttaa asiaan tai sitte ei. Riippuu niin paljon poliisin ja syyttäjän inhmillisyydestä...  PS: Jos jollain on parempaa tietoa tuosta ajokiellon laskemisesta, niin kirjoittakoon siitä tänne. Oma perstuntuma olis tämmönen, mitä edellä kirjoittelin
s24:acd8166005dc8f6ac9664922edd3536d	not-obscene	... joku puhuu asiaa, että missä mennään tänään nyky-yhteiskunnassa. On sananlasku "Kaiken pahan alku ja juuri on raha" ei silti pidä paikkaansa. Jos sananlaskuun lisätään "...jos ihminen on köyhä hengellisessä mielessä", niin sitten se pitää paikkansa. Rahan valta syrjäyttää siten tärkeämmät asiat. Kuka alkaisi 'hengelliseksi patriootiksi'? Vapaaehtoisia? Minä en ainakaan pysty tällähetkellä, koska tarvitsen euroja tekemiseen ja elämiseen.
s24:b64a1010b65e5dc084863dbdb9200916	not-obscene	Etelän Vetelillä mennyt pupu pöksyyn ja peukalo keskelle kämmentä kun eivät saa itse lumiaan pois? Sinne vaan kaupunkilaiset lapio kouraan ja hihat heilumaan. Ei se ole kuin tahdosta kiinni. Pv:ltä vähän kalustoapua, niin eiköhän se siitä.
s24:5bbe1bdc5a0079e4e8e567ffb84382f2	not-obscene	Johdattelua.Raide raitio.Tampere tampio
s24:e6ed41f8f8f511842ea0f48d64dcb3b3	not-obscene	Kunhan se EI OO keskiolutRÄKÄLÄ. Niissä käy syrjäytyneet (Tony Halmeen kannattajat), jotka HUONOA ITSETUNTOA paikatakseen möliseen tappouhkauksia FIKSUILLE HOMOILLE. Miksei myös ulkomaalaisillekin...
s24:b80a582fa6083284f1c3fb852ca5d7a1	not-obscene	kun sä oot impotentti. jos olet huomannut:
s24:d9788b1aea19facd9de578736363f9cb	not-obscene	ja kirjoittamiasi viestejä on pilvin pimein;)))))))))))
s24:00ba2730b15177468047eefb432cec8c	not-obscene	kyrönpoika jallittaa ja pitää muka pihdeissöä, mutta kyllä silti herrana on hyvä olla.
s24:3d0da6077d0dedc2982eeb960d576ca6	obscene	Jos vaan seisoo hvvin ja on paksuutta niin sehän on oikein hyvän kokoinen mulkku. Sitähän ei ole pakko työntää sisään juurta myöten, vaikka toisaalta suoleen kyllä uppoaa pituuden puolesta. Vasta sitten kun aletaan olemaan ohutsuolen puolella, voi alkaa tehdä tiukkaa.
s24:12068d2145d9af55586085a6b521d8e7	obscene	mika helvetin kansainvalinen jarjesto?  Otapa nyt ne laakkeesi niin helpottaa.
s24:67b547fcbc0f337edb08d63576c3b9c2	obscene	Hyi vittu kun  Kuppanen äijä kuolaamassa ruudun ääres. Joo, justiinsa joo, paras sanomaan kuka on kaunein? Pitäs järkätä kisa kuka on kuppasin ukko netissä? Tiedän jo voittajan, se on "pulinat pois".
