ID	text	majority	agreement	annotator1	annotator2	annotator3
s24:61a6bf4fbbaaa166c19db9133a5ea529	Anoppi kiihottaa  Suhteessa olevat miehet hoi!  Oletteko katselleet omaa anoppia sillä silmällä? Huomasin tänään taas, että oma anoppi on aika puoleensavetävä. Ikäisekseen tosi hyvin säilynyt, isot tissit ja muutenkin mukava. Housuuni meinasin laueta, kun lyhyen hameen alta vähän vilahti se joku...	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:cd329e4dd2092cc0a1b069e88a83c99a	Enemmänkin piereskelevät.	not-obscene	0.6666666666666666	not-obscene	not-obscene	unsure
s24:11101e0a8f46ffd6604ad51d1651ea23	Voi ei. tulipa mieleen oma tilanteeni 25-vuotta sitten. Ymmärrän aloittajaa ja huomaan kuinka iso ja huolestuttava asia tämä teille on ja hyvä kun rohkenet kirjoittaa tänne. Minulle sanottiin aikanaan, että lapseni on liikaa kiinni äidissään ja kyllä minullekkin nimitys löytyi.  Lapseni oli 11kk:n ikäinen, herraisä sentään tottakai hän oudoksui kaikkea ja itki sydäntäsärkevästi. Surin vuosia miksi vein niin pienen vieraille, mutta töihin oli mentävä. Onneksi isovanhemmat tukivat ja tein lyhennettyä työpäivää. Ihmettelen vanhempia jotka tunkevat lapsensa muiden hoitoon ja ovat itse kotona.  Voimia ja tsemppiä pidä puolesi. Kuka sinun ja lapsesi puolia pitää jos et sinä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:5d4a10c3e2c7be7a5905971d77e50741	etkä kirjoitustaitoinen. Olet ehkä hieman tyhmä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:a8a0459e0d11bff78f272e470934ca19	onko joku lyönyt turpaan komukka paavoa kun on tosi inhottavan näköinen turpa? http://www.mtv3.fi/u/REDACTED/a-perusasiat  en ihmettelisi vaikka joku olis mojauttanut.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:91f5e9b5e66073aaa4a5f02c0daa1637	Parasta evakuoija koko tila persujen jäljiltä. Varmasti saastunut sen kokouksen jälkeen. DDT ja Sdp puhdistusaineilla desivivoitava! Elokuvia ei voi enää katsoa ennen puhdistuksia. Natsien perseet tarkastettava kokouksen jälken. Saivaria kantavat.	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:84fa9e814718cb76c163c2f44b1d2c25	joo ja sä varmaan tiiät rapista jotain.....et vittu varmaan paskaakaan.toi pikkug on villitys....kun kaikki tytöt kuunelee sitä ku "se o nii söpö(hihihi)".	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:cf5448a53657b068125868628c6116ef	Ihan jees tuo 1 viesti paitsi eihän siellä mitään "aisurin vaimoja" ole. Ei kertakaikkiaan ole naisia ylipäätään. Kerran olen tavannut parin, jossa mies oli sikakännissä ja nainen, ihan jees, nuoletti muilla kun känninen mies ei jaksanut. Siis tasan kerran ehkä noin 5 - 6 VUODEN aikana!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:0e971f27b7b27a98d178a5ff071303de	sinä itse olet h u o r a joka salli äijälle laittomat puuhat, heheehee varmaan ihan hauskaa, hehehhee sai pitää törkyturvan	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:fb09f3474dad25f60f6b6204d546c280	On akka (räsäskä alias räkäskä) onnistunut pääsemään idiotismin eturintamaan.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:42927bbf4fe0158994bfb12653e18bc1	Kyllä se on idiootti JH, joka voipi haistella, aivan mitä haluaa. Kun ei järkeä ole, sitä vaan ei ole - eikä edes käytöstapoja, saati sitten kykyä peitellä typeryyttään - joutaapi mennä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:c1f05471cfbc7854f134a80b1af41e22	Nainen on käärme! myös yksinkertainen ja tyhmä!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:a1a5a3197251c84755f7403038c4d050	joku v..tun skeittari  Tos viime viikolla yks jätkä tuli kahvilaan ja meni pöytään tilaamatta mitään. sit se oksensi pöytään ja lähti sit vaan ulos.. Jätkähän on täys skeittari. Ei mitään tapoja. Niistää tuollaista skeittaria pitäisi.	obscene	1.0	obscene	obscene	obscene
s24:dfbb2723ef99de54a67e966620d027e4	Suvakin olkiukko: Maahanmuuttokriittinen = peräkammarin poika. No, kukin tulee autuaaksi omasta uskostaan. On myös lukuisia tapauksia jossa suvakki on kääntynyt rasistiksi kun on tavannut ulkomaalaisia ei-eurooppalaisia.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:9da02f798f467518f88d7acb2980891e	Minä olen oikea pyh. Oikea pyhien pyh. Siis pyh pyh pyh. Jokainen ajatuksen on aitoa pyhiä, kuten koko kirkkomme joka on suurin pyh! Muut ovat paskaisia hurajuoppoja ja muiden jutut ovat paskapuhetta! Jos olet muka jokin pyh! niin rekisteröi nimimerkki mutta et voi koska minä olen oikea pyh!.	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:140e7b91a932fdfae835879a6ffcb6a0	Montako maitotyttöä lie Suomessa? Tai palstalla? Kyllä maijot nyt kaatuilee. Joillain on jopa hinkit huurteessa. Taidan todeta tähän kuten Lemmy: minen oo koskaan maitua juonu, enkä juo! ;)	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:a24c9afe3796d5618734361112de3538	ilmaisin ei saa kuin rupia perseeseen ja nekin pitää itse raapia.  menkää töihin että saatte louvoo niin ei tavi jatkuvasti valittaa.	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:e0de0b0aaa725e42cec40dbe6d3c1476	tere vaan keskisuomesta heh, muutin männä vuonna Lieksasta tänne vilikkaaseen sahateollissuus kyllään ja seuroon politiikkoo tuossa nelostiellä ja mutehhii heh  se tuo temari vissiin iänestää puhheenjohtajasta ja niihän se oikkeissa demokraattisissa puoluveissa käyp jotta valta suattaa vaihtuu toista se on semmosissa heittopuoluvveissa jotka suattaat suaha hirveen kannatuksen yhessä kahessa vualissa ja tulloot perssiilleen ja ehtiit sitten paikkoo oikkeissa puoluvveissa jos ilikiivät ja sitten niihen johtajille järjestettään semmonen eläkevrka  oiskohan se ollu SMP vai mikä liennöö ollu jolle näin kävi heh  ja sitten raunioille ja no se onni er tarina heh	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:3a75dd35064ad95f3959bf354841bb99	Lopettakaa se kaljan kittaaminen, se turvottaa.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:ea16793c77a0e541a207514df4756ba4	Ettekö te nyt saatana osaa edes taivuttaa sanoja oikein, mikä vitun linuxset... kielioppi kehiin ja todistamaan jos on sitä mieltä että noin taipuisi... eikö kalskahda edes korvaan?	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:d8f16f8193cdc9883cc8750381ce86c3	Jos tavallinen 162-170 cm , 53-65 kg nainen saa 20 punnerrusta niin se on jo ihme. Jos minä vedän 35 punnerrusta 80 kiloisena niin olen aika pask.assa kunnossa varmaan.	obscene	1.0	obscene	obscene	obscene
s24:e8a99ea43c264a7f6254c2fbd8fda53a	Joo ei toi Crudon toiminta oo hitto vieköön enää normaalia. Lähetellä nyt jumalauta jotain homosteluvideoita kalaruoka-aiheisella palstalle? Ei se terve ole.	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:55370731ad4da1110451faa45d4d5e49	Ihana fiilis... mutta samalla jäi ikävä. Etsin sinua myöhemmin, mutta en löytänyt. Olet kyyhkyssilmä.  Kuvittelen kaiken mahdollisesti. Ehkä olet paskiainen.	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:e38e85ce45aaab02b76a14b4f8ad7d90	Ajokiellon pituuteen lasketaan mukaan myös poliisin tienpäällä määräämä väliaikainen ajokielto (käytännös 1kk). Eli jos ajokiellon maksimi on 6kk ja olet ollut käräjöintiin saakka ajokiellossa, niin sinulle voidaan langettaa "enintään" 5kk lisää. Huomioitavaa on myös se, että yli 6kk:n ajokiellon jälkeen joudut kuljettajantutkintoon saadaksesi kortin takaisin poliisilta.  Ajoin tutkaan niin, että meni törkeän vaarantamisen puolelle tos puolivälin paikkeilla kuluvaa kuuta. Vituttaa kans aika rankasti ja kaduin tekoani jo sillä hetkellä, ku siniset valot punaisen kera syttyivät maijan katolla. Kadun edelleen!  On totta, että käräjillä todennäköisesti annetaan lisää ajokieltoa. Kiellon pituus riippuu tapauksesta ja miten törkeäksi se luokitellaan poliisin ja syyttäjän toimesta.  Yritä hankkia työnantajan todistus siitä, että oman auton käyttö työmatkoilla on välttämätöntä, saattaa auttaa asiaan tai sitte ei. Riippuu niin paljon poliisin ja syyttäjän inhmillisyydestä...  PS: Jos jollain on parempaa tietoa tuosta ajokiellon laskemisesta, niin kirjoittakoon siitä tänne. Oma perstuntuma olis tämmönen, mitä edellä kirjoittelin	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:54f9904fec3538f2480b1ed98b0f0ee0	Eikös Monica Lewinskyn sanota käyttäneen kurkkupastilleja ottaessaan Clintonilta suihin? Joku ärhäkkä kurkkupastilli saattais vaikuttaakin niin, että tulee lisää kosteutta suuhun?	not-obscene	0.3333333333333333	not-obscene	unsure	obscene
s24:acd8166005dc8f6ac9664922edd3536d	... joku puhuu asiaa, että missä mennään tänään nyky-yhteiskunnassa. On sananlasku "Kaiken pahan alku ja juuri on raha" ei silti pidä paikkaansa. Jos sananlaskuun lisätään "...jos ihminen on köyhä hengellisessä mielessä", niin sitten se pitää paikkansa. Rahan valta syrjäyttää siten tärkeämmät asiat. Kuka alkaisi 'hengelliseksi patriootiksi'? Vapaaehtoisia? Minä en ainakaan pysty tällähetkellä, koska tarvitsen euroja tekemiseen ja elämiseen.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:b64a1010b65e5dc084863dbdb9200916	Etelän Vetelillä mennyt pupu pöksyyn ja peukalo keskelle kämmentä kun eivät saa itse lumiaan pois? Sinne vaan kaupunkilaiset lapio kouraan ja hihat heilumaan. Ei se ole kuin tahdosta kiinni. Pv:ltä vähän kalustoapua, niin eiköhän se siitä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:5bbe1bdc5a0079e4e8e567ffb84382f2	Johdattelua.Raide raitio.Tampere tampio	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:e6ed41f8f8f511842ea0f48d64dcb3b3	Kunhan se EI OO keskiolutRÄKÄLÄ. Niissä käy syrjäytyneet (Tony Halmeen kannattajat), jotka HUONOA ITSETUNTOA paikatakseen möliseen tappouhkauksia FIKSUILLE HOMOILLE. Miksei myös ulkomaalaisillekin...	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:b80a582fa6083284f1c3fb852ca5d7a1	kun sä oot impotentti. jos olet huomannut:	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:d9788b1aea19facd9de578736363f9cb	ja kirjoittamiasi viestejä on pilvin pimein;)))))))))))	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:00ba2730b15177468047eefb432cec8c	kyrönpoika jallittaa ja pitää muka pihdeissöä, mutta kyllä silti herrana on hyvä olla.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:97f3bb173b3baddf2c10e041b379f7f5	Tissulla on kakkaripuli housussa ja syö sitä 17 kaljan kera.onnea	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:3d0da6077d0dedc2982eeb960d576ca6	Jos vaan seisoo hvvin ja on paksuutta niin sehän on oikein hyvän kokoinen mulkku. Sitähän ei ole pakko työntää sisään juurta myöten, vaikka toisaalta suoleen kyllä uppoaa pituuden puolesta. Vasta sitten kun aletaan olemaan ohutsuolen puolella, voi alkaa tehdä tiukkaa.	obscene	1.0	obscene	obscene	obscene
s24:12068d2145d9af55586085a6b521d8e7	mika helvetin kansainvalinen jarjesto?  Otapa nyt ne laakkeesi niin helpottaa.	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:67b547fcbc0f337edb08d63576c3b9c2	Hyi vittu kun  Kuppanen äijä kuolaamassa ruudun ääres. Joo, justiinsa joo, paras sanomaan kuka on kaunein? Pitäs järkätä kisa kuka on kuppasin ukko netissä? Tiedän jo voittajan, se on "pulinat pois".	obscene	0.6666666666666666	obscene	not-obscene	obscene
s24:1cb3c626599982956166f2ad0d47bf1b	Halosen ja Palmen omaa rakasta mussukka porukkaa , josta ei saa sanoa pahaa. Saatanan demarit.	obscene	1.0	obscene	obscene	obscene
s24:f0ba410a8178db92cfe346d45ff378a9	homooooooooooooo  Nyt on kepun landepaakuilla ihmetteleistä miten on hesassa lesboooo ja homoooooooo....  Kepulle ihmettelemistä, miten helsinki lesbooooooooo	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:c73faa42e9ec8dc56bc1fcd8b8f12bb4	Ehkä sinä sönkkis olet väärällä foorumilla kertoilemassa seksistä rakkaussuhteessa, täällä keskustelevat ilman seksiä elävät sinkut. Ei nämä yksinäiset ihmiset voi tyhjentää pelipöytää kerralla, riittäisi jos saisi edes seksiä...  Mitä tulee seksiin tuntemattoman kumppanin kanssa, niin se voi olla sekä miehelle että naiselle jotakin tajunnan räjäyttävää. Hyvä seksi edellyttää kemioiden kohtaamista, ei kymmenen vuoden rakkaussuhdetta.	not-obscene	0.6666666666666666	not-obscene	not-obscene	unsure
s24:052493413d6139ef119ece256202ac50	Olenkin ihmetellyt kun joku vajakki spämmäilee jatkuvasti väärennettyjä lätkämailakuvia ja puhuu niistä kuin pappi raamatusta.  Huh huh kun löytyy vielä tollasii typeryksiä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:26f9a4c43a0f35cd0960fecf51042d78	Sori nyt vaan mutta jos luet mun viestin uudestaan näät että vastaan 2 HENKILÖLLE samassa viestissä!! Ensin vastaan tälle toiselle lihavalle ja sitten tolle yhdelle valittajalle! LUE TARKEMMIN viesti ennen kun alat nalkuttaa!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:6a60dcf585911f80636d820abbf13db9	Ketään ei kiinnosta. Jos se että palstan suurin kusipää menee sinne kertoo fiksummille sen että kannattaa etsiä muuta tekemistä.	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:922e76de992182406dfecdd039cffa07	Minä olen saanut yhden naisen itkemään kun hän"luuli"että vihaan häntä. Siis kyllähän minä naisia vihaan, mutta ei sitä tarvitse otttaa niin henkilökohtaisesti.  Toisen naisen sain itkemään, kun tenttasin häneltä että mihin hän aikoo mennä yöksi kun piti tulla minun luokseni.  Kuitenkaan siinä, että nainen vetää itsensä kiikkuun ei ole mielestäni mitään nautinnollista. Paljon nautinnollisempaa olisi rusentaa naisen pää murskaksi keskiaikaisella headcrusherilla hitaasti ja tuskallisesti välillä kiristäen ruuvia, välillä taas löysäten ja taas kiristäen kunnes silmämunat pullahtavat ulos kuopistaan.	unsure	0.6666666666666666	not-obscene	unsure	unsure
s24:5d954b723b5db8838be477678df96644	Luin kirjoituksesi ja minulle tuli tunne, että ehkä miehesi kokee sinut dominoivana, sinä haluat, asiat tapahtuvat niin kuin sinä haluat. Miehesikin on ihminen ja nuorimman lapsenne syntymä on herättänyt hänessä tunteita jotka ovat hänellekkin uusia, eivätkä välttämättä mukavia tai myönteisiä.  Uskon miehesi vilpittömyyteen kun hän sanoo, että sinussa ei ole vikaa ja hän rakastaa sinua, mutta ehkä hänellä oman tuntemuksensa mukaan ei ole tilaa olla tarvitseva, häntä halutaan, mutta hän ei saa haluta tai kertoa omista haluistaan, hän ei saa haluta niin kuin hän haluaa.  Tuo kaikki kirjoittamani on olettamusta, enhän tunne sinua tai perhettäsi, mutta näin iäkkäämpänä ja ihan omasta kokemuksesta voin sanoa, että miehellä perheessä ei ole tilaa eikä aikaa olla mies. Mies tarvitsee ihan niitä samoja asioita kuin nainenkin omaa aikaa, kodissa tilan sen oman paikan jonne muilla ei ole asiaa!!  Miehesikin muuttuu kun ikää tulee lisää, hänen tarpeensa muuttuvat sen myötä. Nuevoa ei saa, jokainen tietää mitä elämällään tekee, mutta neuvon silti. Jätä seksi asia pois mielestäsi, tee niitä asioita joista saat hyvän mielen, pura seksin nälkääsi liikunnalla, tanssilla tai vibraattorilla, nauti itsestäsi, mutta anna miehellesi aikalisä seksissä.  Uskon, että hän lähestyy sinua kun annat tilaa! Aivioliitto on kasvun paikka niin miehelle kuin naisellekkin, he kasvavat yksilöinä ja kasvattavat yksilöitä ja toivovat itselleen, toisilleen ja lapsilleen hyvää elämää.  Kaikkea hyvää ja siunausta elämäänne.	not-obscene	0.6666666666666666	not-obscene	not-obscene	unsure
s24:de03df25e15c296e14b3ca8d83a2b6db	etkö pysty parempaan JUNTTI!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:f74069d2ab53a643a3261d38f106f7b8	On lukea raamattu ja uskoa siihen! Väitän ettei 90% ns. kristityistä ole koskaan edes avannut raamattua! Saati että olisi lukenut koko viiksilangalla ja jeesus(roudarin)teipillä kokoonliimatun kyhäelmän! Alkas nimittäin usko horjua jokaisella täyspäisellä jos lukis mihin p*skaan muka tosiaan uskoo!	obscene	1.0	obscene	obscene	obscene
s24:8dde8d156cec108e6c3b870d24cf689a	Hyppee kyytiin vaen sisko, tämä meijän puatti on hupiajelulla, kaekki on ilimasta, naaramisestakkaa ee veroteta.  No, mittees miehisto? Joko on silimät kirkkaana ja piä selevänä? Varsinnii Lenyllä, jonka pitäs kiivetä keolakuvaks, vaen kiipee sitte ku piä tuntuu kestävän.  Minä tässä hioin semmosta iteata, että kuhan kaekki ravut ja niliviäeset on syöty niin lähettäs kahtommaan mittee se Perluskooni meille tarjoes. Voetas näättee sille vähä meijännii ruuanlaettotaetoo, ketsuppia kaenaloon ja hyrräellään että "voe jos kerran reissullasa" saes tempasta Per Luskoonin nuamasta ohuvia siivuja, oekeeta parmakinkkuva ja voejella sillä kenkäsä. Männään sen kansa seurustelemmaan ja kysytään että mittees tykkeet meijän sörsseleistä ja ootkos jätkä käännä meijän etuskunnassa sapuskalla. Pistetään Lempi-täti pöyvän viereen moukari kourassa, pöyvän viereen vahtiin, niin eiköhän ala superlatiivit lentee Perluskoonin suusta niin että läskisoosi roiskuu.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:5c77ee01659ecfdcb0d597e7b1108aaf	Mulla puutu jo ekassa osassa eikä perse kestä kattoo toista.	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:524aa7d6a995908b2c43a7415a71117e	Se ääliö vois kans opetella pilkkusäännöt, niitä ei ilmeisesti apukoulussa opetettu, liian vaativaa.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:85311efa6379730777cd18a3b3cf92f7	Tähän vois taas laittaa että naisilla nyt yleensä ottaen edes on se pantavuusarvo,vaikka sen vähän aikaa. Samaahan ei voi sanoa useimmista tämän palstan ätämeistä,alottaja mukaanlukien,joilla ei ole mitään arvoa kenellekkään,koskaan.Ymmärrän siis hyvin että vituttaa ja tänkaltasia alotuksia on pakko vääntää pallit sinisinä.	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:4e689347eb4ca9e4d0e11b4ba1e35805	Huomenna juhlitaan Joulupukin syntymäpäivää  Juodaan viinaa ja syödään sianpersettä että rasva valuu suupielistä.	not-obscene	0.6666666666666666	not-obscene	not-obscene	obscene
s24:07538427e1b614d44ebf7b07862fbed5	Vaari sano aikoinaan että manne on manne ja huora on huora vaikka kuoret kullattais. Se oli niitä vanhoja kansan viisauksia jota ainakaan minä en ole muuksi voinut vielä tänäpäivänä todistaa.	unsure	0.6666666666666666	not-obscene	unsure	unsure
s24:801fb9df08e09424acb563d0864c99d5	Ruotsalainen mies imettää  http://www.thelocal.se/21842.html	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:c613d1ca29ca3f008947445e2de8c0ea	Aidolla blondillakin voi olla mustat alapääkarvat.	not-obscene	0.6666666666666666	not-obscene	not-obscene	unsure
s24:8acebe1885ee52fcdd43dd02f582739e	Sipilän köyhienkuritustalkoot kalpenevat kun Mulkuni saa leimakirveen käteensä.	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:add6fb4191906d6feb4f6e6a0a3d0cc6	JATKO  Euforisen olon lomassa tiedän heti, että aion antaa samanlaisen olon myös hänelle. Hän tulee jälleen päälleni ja suutelee minua. Nostan naista ylöspäin ja nuolen toista rintaa. Hän inahtaa ja siirtyy istumaan vatsani päälle. Näky on upea. Kuljetan käsiäni ympäri korsettia ja hyväilen naisen rintoja. Vien sormeni stringien päälle ja hieron kevyesti. Pyydän naista ottamaan sängynpäädystä kiinni ja nousemaan kasvojeni korkeudelle polvilleen. Otan satiinisista sukkanauhoista kiinni ja vedän häntä alemmas niin, että kieleni koskettaa ohutta kangasta. Tunnustelen ja kiusaan hetken, ennen kuin vedän stringit pois tieltä. Laitan käteni naisen reisille ja vedän häntä vielä muutaman sentin alemmas.  Kuuluu syvä huokaus, kun nuolaisen ensimmäisen kerran. Aloitan ahnaan imemisen ja nuolemisen. Kiihotun itsekin jälleen. Nainen pitää sängynpäädystä kiinni ja alkaa liikkumaan hiljaa, vaatien suutani tekemään kovempaa työtä. Näen, kuinka isot rinnat liikkuvat yläpuolellani ja otan toisen niistä käteeni. Imaisen klitorista muutaman kerran kovemmin ja nainen laukeaa samantien.  Hän siirtyy takaisin päälleni ja hieroo itseään minua vasten. Klitoriksemme ovat jälleen kosketuksissa toisiin, mutta nyt ilman kangasta niiden välissä. Naisen katse on himoa täynnä ja suutelemme pitkään kiihkon noustessa jälleen hurjiin lukemiin. Klitoris omaani vasten tuntuu taivaalliselta ja emme pidä mitään kiirettä. Siirrän naisen päältäni ja menen vuorostani hänen päälleen niin, että jalkamme menevät ristiin. Olen lähes istuma-asennossa ja näin klitoriksemme sulautuvat vielä paremmin yhteen. Aloita hitaan keinumisen ja nainen ottaa nännini sormiensa väliin. Voihkimme molemmat ja kevyt klitoristen hieronta alkaa muuttua kovempitahtiseksi. Nainen pitää tiukasti rintojani otteessaan, kun ratsastan hänen päällään. Huippu alkaa tulla ja laukeamme molemmat samalla hetkellä.  Kun molemmat tokenevat, katsomme toisiamme. Tiedämme ettei tämä jäänyt viimeiseksi kerraksi.	obscene	0.6666666666666666	obscene	unsure	obscene
s24:5737b2f2a5754d6e53175f78d42e59b1	Registeröitymisistömättömistä nimimerkeistä puheen ollenYritin itse registeröidä silloisen nimimerkkini monta vuotta sitten, Suomen rajojen ulkopuolella asuvana, mutta se stoppasi aina antamaani puhelinnumeroon. Voiko nykyisin ulkosuomalainenkin registteröidä nimimerkkinsä ja miten?	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:9bd28dde268102cda4aab9e47ac99cf3	Sehän tuossa onkin, että jos vs:sta tulisi paikka jossa uskonnollinen julistaminen olisi ok, siellä ei juuri muuta tehtäisi kuin riideltäisiin yhdentekevistä oppinyansseista. Mun Jeesus vetää sun Jeesusta pataan.  Kiiluvasilmäiset uskovat eivät tätä käsitä vaan haluaisivat foorumin haltuunsa silläkin uhalla, että se olisi foorumin loppu. He valitsevat mielummin oman oikeutensa julistaa uskonnollista soopaansa kuin vertaistuen tarjoamisen. Kiiluvasimäiset uskovat ovat vertaistuelle tuhoava voima.  Iso osa entisistä todistajista on uskonnottomia (etenkin kristinuskon Jumalaa kohtaan). Miksi ihmeessä uskonnolliselle julistamiselle tulisi antaa mitään sijaa entisten todistajien foorumilla, kun se vain v*tuttaa kaikkia ja toimii isolle osalle entisiä todistajia karkottavana piirteenä?  Ja sitten vielä kysymys kaikille foorumista itkijöille: Mitä sinä olet koskaan tehnyt entisten Jehovan todistajien tukemiseksi (jeesustelua ei lasketa)? Voisitko sen iän ikuisen itkemisen sijaan alkaa tekemään jotain, perusta vaikka omanlaisesi vertaistukifoorumi tai -alusta, kun nykyinen ei kerran kelpaa. Jeesustele siellä sitten ihan niin paljon kuin haluat.	obscene	1.0	obscene	obscene	obscene
s24:dfc1dd64da70c3c2e9623bd2ac05acec	Fordit lahoo ruosteeseen  etsimässä käytettyä focusta. Auto on nautittava ajaa, farmari hiukan äänekäs tosin. Mutta perskules kun ne ovat lähes kaikki alkaneet ruostua. Fordi on oikea ruostepommi joten kolme vuotta voi autoa pitää ja sitten ujuttaa auto tietämättömälle hölmölle. Saksa-autoissa tuskin ruoste-ongelmaa on joten kiinnostaisi hakea hiukan erikoisempi focus sieltä!	unsure	0.6666666666666666	unsure	not-obscene	unsure
s24:65cffd3c3e377dd90a239a9db6095d78	Tervehdys Kairakettu, minulla kuluu noin 2 desilitraa jogurttia päivässä, joten tuskinpas tuo hinnan nousu minun konkurssia isommalti edistää!  Minä olen kuullut kummallisia huhuja aasialaisista naisista, kysynkin nyt sinulta kahdenkesken, kun olet siellä paikanpäälläkin jotta, onko aasialaisilla naisilla pillu poikittain, siis niin että kun he levittävät jalkojaan, pillu kutistuu? eikä levene kuten Eurooppalaisilla pimuilla ! Kiitoksia vastauksestasi jo etukäteen !  Late Lapista. Kysyvät eivät eksy Ry !	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:e230c1969bec40eb5a30a53415bd4efc	Ei saa olla tommonen neiti... oot joku hienoperse-muija kun tommosesta säpsähdät. Ookko haistanu pilluas koskaa? hyyyy... se se vasta karsee kokemus on.  Peppu on pop!	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:17c38da1f57ea55d831dc177bcc7fefd	Äpärä tarkoittaa vahinko lasta.(=Siis lasta joka tehtiin vahingossa) Käytetään myös haukkuma sanana	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:23e18a351f4479e5179c909179908edd	Miksi ?  Tänään Sunnuntaina oli oikein mukava ja normaali talvinen ajokeli pääkaupunkiseudulla. Miksi jotkut ajelevat kuin paskat housussa ? Ajelin tänään pitkin pääkaupunkiseutua ja mielestäni kelin puolesta ei kenelläkään olisi pitänyt olla mitään syytä jättää noudattamatta normaalia ajonopeutta.  Jos jännittää, niin ottakaa pilleri ja jääkää kotiin !	obscene	0.6666666666666666	not-obscene	obscene	obscene
s24:efc323725e5c5795c9015f9d460d3509	On pojilla ainakin asiakaspalvelu kohillaan, ei tarvitte puku päällä mennä, vaikka mersun ostaisikin. Palvelu pelaa eivätkä ainakaan vielä ole mihinkään paskan kuorrutukseen sortuneet.	obscene	1.0	obscene	obscene	obscene
s24:acf75990583ce6296b4e1e2e99239e38	Ihan tyhmää tällasia ohjelmia edes näyttää..kuka nyt varsin menee naimisiin tolleen... no isot rahathan kaikki tässä kääri ja jotkut jopa jakso katsoa tällasta ilmanaikoista tv:stä..	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:0bfe82899704ea17c4b739ff6e1f9cb1	Vironaiset kauneusleikattuja kyömynokkia  Ja pallopäisiä mongoloidi mongertajia jotka puhuu suomea huonommin kuin afrikkalaiset tekotissit sojottaen	not-obscene	0.6666666666666666	not-obscene	unsure	not-obscene
s24:d638dec2856a0939e3f97b2461e8ed3c	Ammu ittes!	not-obscene	1.0	not-obscene	not-obscene	not-obscene
s24:75516d79cdff702e5e221e92bd746126	Miks naiset kuolaa  perään?	not-obscene	1.0	not-obscene	not-obscene	not-obscene
